Date,ID,Tweet Text,Source,User ID,Lat,Lng
Mon Nov 25 19:07:50 +0000 201,1.19904E+18,"RT @RepCarbajal: From our conversations at town hall, roundtables and community events, one thing is clear: we must #LowerDrugCosts.\n \nThi\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1612833476,-77.014398,38.898603
Mon Nov 25 19:07:51 +0000 201,1.19904E+18,Everyone needs a little Iorek Byrnison in their lives  https://t.co/FU5mEZs0DP Top name. Might change my handle,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",250875075,-2.775131,54.068005
Mon Nov 25 19:07:53 +0000 201,1.19904E+18,"RT @bvc_official: Countdown to #Christmas On the Crescent #barevillage #Morecambe Day 6. The Dog &amp; Partridge. Venue for Market stall, fun\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",3380201231,-2.775131,54.068005
Mon Nov 25 19:08:05 +0000 201,1.19904E+18,Last event of the year done and dusted!\n.\nA technical issue on lap 4 of a 9 hour race ended any chance of a good fi\u2026 https://t.co/rSJojliwBw,"\u003ca href=""http://instagram.com"" rel=""nofollow""\u003eInstagram\u003c/a\u003e",247879074,28.103551,-25.988404
Mon Nov 25 19:08:05 +0000 201,1.19904E+18,"RT: Join in &amp; have fun raising money for @MSHospice in our annual Santa Jog \ud83c\udf85\ud83c\udffb \n\nRu, walk or dance the route aroun\u2026 https:\/\/t.co\/OtVDxine3I""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",352287424,-2.124442,52.493734
Mon Nov 25 19:08:07 +0000 201,1.19904E+18,"I\u2019m attending Kamala Harris for Iowa\u2019s even, \u201cSeattle #KHive Meet-Up with Early State Organizers!\u201d \u2013 sign up now t\u2026 https:\/\/t.co\/yT1FzQJkqt""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",369043135,-82.985772,39.994684
Mon Nov 25 19:08:09 +0000 201,1.19904E+18,RT @M_L_J_C: Looking for an excellent new challenge? Don\u2019t miss our THREE opportunities to join our award-winning team at @BCRT! We\u2019re look\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",197425003,-1.472781,53.558301
Mon Nov 25 19:08:15 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1244961110,-77.425155,38.878708
Mon Nov 25 19:08:24 +0000 201,1.19904E+18,"It\u2019s 2005. You\u2019re in grade school. Your school is having an event at the local skating rink/arcade. You walk up to\u2026 https://t.co/nN1xuk1iMm,display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",226570447,-80.761158,41.097471
Mon Nov 25 19:08:25 +0000 201,1.19904E+18,RT @samdownie: Want to see a few more #films from me and @biggerhousefilm ? Then on this Wednesday night in bristol pop along to https://t.\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",474030033,-2.58539,51.457877
Mon Nov 25 19:08:28 +0000 201,1.19904E+18,RT @915Showcase: Congratulations to all 92 Seniors drafted today and thank you to everyone who helped make this event possible! #915Draft20\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",273272789,-106.41743,31.793368
Mon Nov 25 19:08:35 +0000 201,1.19904E+18,Looks like a fun event!,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",284149843,-111.909083,40.984473
Mon Nov 25 19:08:36 +0000 201,1.19904E+18,RT @evelynwelch2013: Thank you for having us. What a wonderful space for @kclsu and @KingsCollegeLon students at Denmark Hill. Thanks to ev\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",9.003E+17,-0.070603,51.464686
Mon Nov 25 19:08:36 +0000 201,1.19904E+18,"RT @BeaconofLight: The @SunderlandAFC Fan Zones are back at the Beacon on Tuesda, when the Lads take on @burtonalbionfc . Talk-ins, music,\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.18126E+18,-1.385366,54.899242
Mon Nov 25 19:08:40 +0000 201,1.19904E+18,RT @MJPalmer84: This is always an amazing event https://t.co/JXO5lnMnbg,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1713398706,-0.109182,51.546926
Mon Nov 25 19:08:41 +0000 201,1.19904E+18,RT @HloniLesedi: Few days left for #SummerExplosion #ESE2019 \n\n\ud83d\udccd Sedibeng sports grounds Thembisa (Zaka lifestyle)\n\n\ud83d\uddd3 30th November doors o\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",9.23984E+17,27.968098,-26.276138
Mon Nov 25 19:08:47 +0000 201,1.19904E+18,"RT @hbryant42: According to my conversations with the NF, the tryout was the byproduct of a confluence of events:\nKap\u2019s reps Oct. 10 tweet\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",78084198,-71.088712,42.31367
Mon Nov 25 19:08:49 +0000 201,1.19904E+18,RT @TEDxCTWomen: 1/3 will be sexually attacked. Half will be sexually harassed at work. 1 in 15 murdered by their partner. Today is Interna\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",52168220,18.489061,-34.121657
Mon Nov 25 19:08:49 +0000 201,1.19904E+18,Milton Keynes representation at the Ally Pally. Go on girl \ud83d\udc4a,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1.10437E+18,-0.764064,52.033567
Mon Nov 25 19:08:52 +0000 201,1.19904E+18,#pressplay great turn out and the surprise birthday cake from. The wife! ash444_ Thankyou and to those who came out\u2026 https://t.co/hoYMcPpwQg,"\u003ca href=""http://instagram.com"" rel=""nofollow""\u003eInstagram\u003c/a\u003e",579474549,-96.761753,32.819858
Mon Nov 25 19:08:57 +0000 201,1.19904E+18,"@Deanouk73 Only that your mum's partner had passed away. Nothing more. Had no idea whether you were attending or no\u2026 https://t.co/Dldx6ahLvZ,display_text_range:[11,140]","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",33009766,-0.392275,51.668079
Mon Nov 25 19:09:03 +0000 201,1.19904E+18,"Each Sunda, our FB page, #NaturalAwakeningsMagazine posts a wide variety of local #greenliving &amp; #health events! T\u2026 https:\/\/t.co\/YUxb6pJZCo"",display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",193100338,-87.732013,41.833585
Mon Nov 25 19:09:03 +0000 201,1.19904E+18,"RT @Ben_SolidCAM_UK: Preparations still underway here @SolidCAMUK ready for tomorrows Learn &amp; Lunch even, all partners nearly set and read\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",4823671589,-1.524433,53.541639
Mon Nov 25 19:09:14 +0000 201,1.19904E+18,"#ISLAAM THE #SOURCE #OF #MERCY Join us for this special conference on 30th Nov 2019 \u0625\u0646 \u0634\u0627\u0621 \u0627\u0644\u0644\u0647\u2026 https://t.co/1QOZaqe7xD,display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",632772928,77.556422,13.075209
Mon Nov 25 19:09:15 +0000 201,1.19904E+18,Enjoy these pics of \n@ispocka \u2018s recent #NoRobots event over at @fetemusic \ud83e\udd16\u274c\nI\u2019ve yet to find a higher feeling tha\u2026 https://t.co/4JusfAfJEg,"\u003ca href=""http://instagram.com"" rel=""nofollow""\u003eInstagram\u003c/a\u003e",4345986263,-71.421833,41.817084
Mon Nov 25 19:09:32 +0000 201,1.19904E+18,"RT @hbryant42: According to my conversations with the NF, the tryout was the byproduct of a confluence of events:\nKap\u2019s reps Oct. 10 tweet\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",16356499,-71.088712,42.31367
Mon Nov 25 19:09:34 +0000 201,1.19904E+18,"RT @marionleary: Just one more week to apply for the @PennNursing &amp; @PennMedicine Nursing #storyslam even, and a chance to take home a #3d\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",4917098537,-75.117998,40.004866
Mon Nov 25 19:09:35 +0000 201,1.19904E+18,Agreed. Pedestrians aren't enrobed with 2 tons of steel.  #VisionZero,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",22362417,-79.27257,43.629311
Mon Nov 25 19:09:43 +0000 201,1.19904E+18,#LeadwayCapitalandTrusts #LeadwayCapital #CapitalandTrusts #Leadway #Capital #Trusts #Estateplanning #LCT #Will\u2026 https://t.co/05b0eMUuUQ,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",9.98938E+17,3.501845,6.441531
Mon Nov 25 19:09:47 +0000 201,1.19904E+18,"RT @sarienn: Remember how I once accidentally asked a thing on twitter&amp;y'all overwhelmed me w your kindness&amp; help? \n\nWel, today we acciden\u2026""","\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",87461872,17.980059,59.333671
Mon Nov 25 19:09:49 +0000 201,1.19904E+18,RT @LeadwayCapital1: #LeadwayCapitalandTrusts #LeadwayCapital #CapitalandTrusts #Leadway #Capital #Trusts #Estateplanning #LCT #Will #iWill\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",9.98938E+17,3.501845,6.441531
Mon Nov 25 19:09:50 +0000 201,1.19904E+18,"1. I had to remind myself toda, that I am a well-qualified musician, and I shouldn\u2019t be a \u201clast resort\u201d for anybody\u2019s event.""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",34049572,-82.342269,34.795941
Mon Nov 25 19:09:52 +0000 201,1.19904E+18,We had great fun at this event didn\u2019t we @LizdoyleP  So thanks you two for having us! Beauty on wreaths is an excel\u2026 https://t.co/G43mhwWRRF,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",275576856,-6.247622,53.354902
Mon Nov 25 19:09:57 +0000 201,1.19904E+18,RT @ralphbogard: I had THE BEST TIME! Thanks @Saskisinger1 &amp; @DIVAmagazine for being fab cohorts on the night. Also huge love to @ThePCCLon\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",7.94867E+17,-0.130269,51.511529
Mon Nov 25 19:10:00 +0000 201,1.19904E+18,Really worthwhile course could not recommend enough @rosaceae_r  @jojocrowe86,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.12587E+18,-9.110049,52.858974
Mon Nov 25 19:10:02 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",40093495,-77.425155,38.878708
Mon Nov 25 19:10:14 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""\u003eTwitter for iPad\u003c/a\u003e",39773278,-77.425155,38.878708
Mon Nov 25 19:10:17 +0000 201,1.19904E+18,Baby girl came to help out at the haveaheartny Thanksgiving charity event!!! All Love!!!! #Charity #Love\u2026 https://t.co/4eTpPtMUox,"\u003ca href=""http://instagram.com"" rel=""nofollow""\u003eInstagram\u003c/a\u003e",30395496,-73.948775,40.655138
Mon Nov 25 19:10:18 +0000 201,1.19904E+18,"Cerdo ib\u00e9rico!\n\""Nadia Otmani enfrenta a Ortega Smith tras su discurso sobre la violencia machista\""  https://t.co/mZuZNskPLD","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",4306841380,2.006363,41.582976
Mon Nov 25 19:10:18 +0000 201,1.19904E+18,Looks by ur reply on this tweet that ur the Event Manager behind today\u2019s show . But can u tell the journey from 175\u2026 https://t.co/sopaCj9UKP,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",328561692,72.874244,19.17414
Mon Nov 25 19:10:19 +0000 201,1.19904E+18,@theboyjgun https://t.co/1eCIKGQY1n,"\u003ca href=""http://ubersocial.com"" rel=""nofollow""\u003eUberSocial for Android\u003c/a\u003e",57805365,-118.411907,34.020789
Mon Nov 25 19:10:19 +0000 201,1.19904E+18,"We\u2019re all ready for the holidays! We have limited availability for catering and private events. Call 738-6164 for a\u2026 https://t.co/vkxp7VwDEm,display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",342857548,-52.708246,47.568661
Mon Nov 25 19:10:28 +0000 201,1.19904E+18,"RT @viennality: VCA2019 was a great weekend for the #FGC and #esports \ud83d\ude4c\ud83c\udffc \n\nBig shoutout to our partners @AOC_Gamin, @gamestopzingde and @M\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",1.10238E+18,16.379846,48.22012
Mon Nov 25 19:10:29 +0000 201,1.19904E+18,"Correction: Toronto Booze and Schmooze is toda, Nov 25th\n\nLooking forward to seeing everyone!\n#screenwriting\u2026 https:\/\/t.co\/7Y3M8TccNp""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1337542880,-79.27257,43.629311
Mon Nov 25 19:10:33 +0000 201,1.19904E+18,"im proud to announce i\u2019ve officially partnered w @apple to present a sneaker design workshop focused on storytellin\u2026 https://t.co/gSigKstnTk,display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",16471924,-118.411907,34.020789
Mon Nov 25 19:10:36 +0000 201,1.19904E+18,RT @DrDeborahJump: Today is International Day for the Elimination of Violence Against Women &amp; Girls. 1in3 women worldwide will experience v\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",4244522235,-2.23348,53.456952
Mon Nov 25 19:10:44 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2327925948,-77.425155,38.878708
Mon Nov 25 19:10:47 +0000 201,1.19904E+18,"RT @JamesWHarrison: She was @GUSRC's first ever VP Student Activitie, and I and other colleagues spent several months with her as we had h\u2026""","\u003ca href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow""\u003eTweetbot for Mac\u003c/a\u003e",142052831,-4.241751,55.858302
Mon Nov 25 19:10:49 +0000 201,1.19904E+18,"\""Nadia Otmani enfrenta a Ortega Smith tras su discurso sobre la violencia machista\""  https://t.co/mZuZNskPLD","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",4306841380,2.006363,41.582976
Mon Nov 25 19:10:51 +0000 201,1.19904E+18,RT @raypolancojr: im proud to announce i\u2019ve officially partnered w @apple to present a sneaker design workshop focused on storytelling &amp; cr\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",102248474,-118.411907,34.020789
Mon Nov 25 19:10:54 +0000 201,1.19904E+18,"Preparing for all the early Christmas events this week ~ check in for closures if you are planning on joining us. H\u2026 https://t.co/7xprH5qMDX,display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",8.80199E+17,-123.123581,49.257639
Mon Nov 25 19:10:59 +0000 201,1.19904E+18,"All My #TSU Homies, Holla At Her!!!\n\ud83d\udc47\ud83c\udffe\n\ud83d\udc47\ud83c\udffe\n\ud83d\udc47\ud83c\udffe""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",336149706,-86.791549,36.200008
Mon Nov 25 19:11:01 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",180824953,-77.425155,38.878708
Mon Nov 25 19:11:03 +0000 201,1.19904E+18,"He,\n\nThat Brian Bacon kid was something else. Never met another person that made swimming look so effortless and d\u2026 https:\/\/t.co\/AL14v5UOBm""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",298684612,-93.389864,41.938228
Mon Nov 25 19:11:06 +0000 201,1.19904E+18,"@KnHProducts @LifeServeBldCtr @DMYHA1 Yes! https://t.co/HfINjoPEW9,display_text_range:[38,66]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",15436430,-93.606369,41.576437
Mon Nov 25 19:11:12 +0000 201,1.19904E+18,RT @raypolancojr: im proud to announce i\u2019ve officially partnered w @apple to present a sneaker design workshop focused on storytelling &amp; cr\u2026,"\u003ca href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow""\u003eTweetDeck\u003c/a\u003e",54121036,-118.411907,34.020789
Mon Nov 25 19:11:16 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/#!/download/ipad"" rel=""nofollow""\u003eTwitter for iPad\u003c/a\u003e",1260759050,-77.425155,38.878708
Mon Nov 25 19:11:17 +0000 201,1.19904E+18,RT @DianeMav: Monologamia REC. Vengan a verme y adem\u00e1s voy a estar junto a compis muy \ud83d\udd1d regalenme un RT\u2764\ufe0f \n@MORYEAR @chemimoreno @DavidCesa\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",420743421,-3.703508,40.477795
Mon Nov 25 19:11:28 +0000 201,1.19904E+18,RT @maurizioacerbo: Oggi ricorderemo a #Roma Eugenio Melandri @EMelandri allo Spin Time. Per una casualit\u00e0 \u00e8 l'anniversario della scomparsa\u2026,"\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",1295566410,14.203288,42.454779
Mon Nov 25 19:11:32 +0000 201,1.19904E+18,RT @raypolancojr: im proud to announce i\u2019ve officially partnered w @apple to present a sneaker design workshop focused on storytelling &amp; cr\u2026,"\u003ca href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow""\u003eTweetDeck\u003c/a\u003e",1.08244E+18,-118.411907,34.020789
Mon Nov 25 19:11:34 +0000 201,1.19904E+18,"@Todd_Rizzo @SavagePoker @WPT And miss the $400 horse circuit event across the street?,display_text_range:[30,86]","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",24411662,-80.285189,26.07817
Mon Nov 25 19:11:35 +0000 201,1.19904E+18,"2. I had to play for an event recentl, and the only reason I was picked to play\ud83c\udfb9 for the event is because, every o\u2026 https:\/\/t.co\/nv3RCeQcTj""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",34049572,-82.342269,34.795941
Mon Nov 25 19:11:35 +0000 201,1.19904E+18,RT @raypolancojr: im proud to announce i\u2019ve officially partnered w @apple to present a sneaker design workshop focused on storytelling &amp; cr\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",22301816,-118.411907,34.020789
Mon Nov 25 19:11:36 +0000 201,1.19904E+18,"Pop along to our first society collaboration event with @SBSLanguageSoc where we will be hosting our Food and Cultu\u2026 https://t.co/ugneq8HtEm,display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2153219831,-1.449612,53.383164
Mon Nov 25 19:11:37 +0000 201,1.19904E+18,"A tough game ther, wasn\u2019t our best performance. Good luck to @TeamBottcher in the final.\nBeen a great weekend! Tha\u2026 https:\/\/t.co\/8ANKWGPZ4U"",display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",910513237,-119.566135,49.48962
Mon Nov 25 19:11:37 +0000 201,1.19904E+18,I only have 1 flying ministry memos but finished all the tasks days ago... I feel like I\u2019m not finishing this brill\u2026 https://t.co/er7dPnPwDm,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",551412471,-71.088712,42.31367
Mon Nov 25 19:11:44 +0000 201,1.19904E+18,"Nervous to apply for a job like \""**HIRING EVENT** - Nov 12 10am-3pm- 1476 TOWN CENTER DR STE 223 LAKELAND\"" at Kelly\u2026 https://t.co/LvHZ8Qet3a","\u003ca href=""https://www.careerarc.com"" rel=""nofollow""\u003eCareerArc 2.0\u003c/a\u003e",22036862,-81.972705,28.049601
Mon Nov 25 19:11:46 +0000 201,1.19904E+18,Graduation is one of my favourite nights as you see first hand  the true transformational impact the course has on\u2026 https://t.co/WN4ZjUsME0,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",8.25081E+17,-4.200441,57.739454
Mon Nov 25 19:11:47 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""https://mobile.twitter.com"" rel=""nofollow""\u003eTwitter Web App\u003c/a\u003e",33940364,-77.425155,38.878708
Mon Nov 25 19:11:50 +0000 201,1.19904E+18,"Erst die #Arbei, dann das #Vergn\u00fcgen! Nach der erfolgreichen #VAAconnect-Veranstaltung bei @wackerchemie in\u2026 https:\/\/t.co\/Ij9UhVfDwE"",display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",193647170,11.541754,48.154879
Mon Nov 25 19:11:50 +0000 201,1.19904E+18,"RT @SarahLewisVaux: Thank you for such a lively hustings! Great questions on mental healt, knife crime and education\/employment. Students\u2026""","\u003ca href=""https://tapbots.com/software/tweetbot/mac"" rel=""nofollow""\u003eTweetbot for Mac\u003c/a\u003e",142052831,-0.115406,51.46034
Mon Nov 25 19:11:55 +0000 201,1.19904E+18,RT @ChicagoCAPS07: Join our community partner @thinkoutdablock  at @ChicagoParks Ogden Park today for their 8th Annual Thanksgiving Giveawa\u2026,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",9.99269E+17,-87.655548,41.775456
Mon Nov 25 19:11:56 +0000 201,1.19904E+18,Sick puppy,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",8.24073E+17,-81.06761,29.345905
Mon Nov 25 19:12:09 +0000 201,1.19904E+18,"Do you want to find out about exclusive deal, offers and events before anyone else? \ud83e\udd2b \n\nSimply sign up to our emai\u2026 https:\/\/t.co\/oC5SNcnbix"",display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",7.71781E+17,-6.803971,57.901383
Mon Nov 25 19:12:14 +0000 201,1.19904E+18,This job might be a great fit for you: PRODUCT / EVENT DEMONSTRATOR - PART TIME - https://t.co/h4q1jGgpDL\u2026 https://t.co/ByPBBTkUN8,"\u003ca href=""https://www.careerarc.com"" rel=""nofollow""\u003eCareerArc 2.0\u003c/a\u003e",561590081,-73.89724,41.251326
Mon Nov 25 19:12:17 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",191307238,-77.425155,38.878708
Mon Nov 25 19:12:20 +0000 201,1.19904E+18,"RT @LosAngeles4Pete: Toda, LA for Pete sponsored a #dayofservice at @foodonfootla, with 50+ Peteniks distributing food and clothing to the\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",19947681,-118.332518,34.100552
Mon Nov 25 19:12:34 +0000 201,1.19904E+18,"RT @Amy07310559: \ud83c\uddfa\ud83c\uddf8 The @So_CalVBRG 1st of 5 Recognition&amp;Networking Events\ud83c\udf97Engaging Veteran, employees&amp; community partners Special thanks\u2026""","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",2435390172,-117.887439,33.739992
Mon Nov 25 19:12:37 +0000 201,1.19904E+18,Same,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",41960210,-118.131964,34.17731
Mon Nov 25 19:12:41 +0000 201,1.19904E+18,"This weekend SEIU 925 child care members attended Governor Jay Inslee\u2019s brunch with special guest Stacey Abrams. In\u2026 https://t.co/DgEbUbOK68,display_text_range:[0,140]","\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",69115306,-122.330602,47.614817
Mon Nov 25 19:12:43 +0000 201,1.19904E+18,RT @TKbreezy: Damn the Mang0 Axe live was mad fun. I would love to do more fun events like that.\n Thanks for having me AZ!,"\u003ca href=""http://twitter.com/download/iphone"" rel=""nofollow""\u003eTwitter for iPhone\u003c/a\u003e",9.77427E+17,-112.124676,33.552863
Mon Nov 25 19:12:44 +0000 201,1.19904E+18,"RT @BradMossEsq: Trump supporters today: He, he had a nice event for the Conan dog, and he walked and made comments without doing anything\u2026""","\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",4157810853,-77.425155,38.878708
Mon Nov 25 19:12:53 +0000 201,1.19904E+18,RT @PexeFrance: La rencontre #plastiques et #Emballages commence ! Retrouvez les #innovations et les solutions durables sur cette th\u00e9matiqu\u2026,"\u003ca href=""http://twitter.com/download/android"" rel=""nofollow""\u003eTwitter for Android\u003c/a\u003e",1.17648E+18,2.347003,48.858834
